2966,5-29-2022,São Paulo,Notebook,5,3789.00 
2967,2-12-2022,São Paulo,Notebook,4,3789.00 
2968,1-10-2022,Espírito Santo,Mouse,3,112.00 
2969,9-16-2022,Santa Catarina,Caixa de som,2,79.00 
2970,1-6-2022,Paraná,Caixa de som,1,79.00 
2971,3-2-2022,São Paulo,Teclado,4,180.00 
2972,10-18-2022,Distrito Federal,Nobreak,2,1279.00 
2973,5-12-2022,São Paulo,Impressora,10,699.00 
2974,6-13-2022,Minas Gerais,Monitor,4,1200.00 
2975,5-20-2022,Rio de Janeiro,Mouse,6,112.00 
2976,12-28-2022,São Paulo,Teclado,5,180.00 
2977,7-6-2022,Paraná,PC,5,5900.00 
2978,9-4-2022,São Paulo,Teclado,2,180.00 
2979,3-29-2022,Pará,Teclado,1,180.00 
2980,12-18-2022,Espírito Santo,Teclado,8,180.00 
2981,6-14-2022,Pernambuco,Nobreak,4,1279.00 
2982,6-30-2022,Bahia,Impressora,3,699.00 
2983,2-24-2022,Rio de Janeiro,Teclado,7,180.00 
2984,11-4-2022,Mato Grosso,Webcam,1,150.00 
2985,11-8-2022,Rio Grande do Sul,Notebook,2,3789.00 
2986,3-13-2022,Goiás,PC,7,5900.00 
2987,2-8-2022,Pernambuco,Monitor,10,1200.00 
2988,4-7-2022,Minas Gerais,Nobreak,7,1279.00 
2989,12-6-2022,Goiás,Notebook,7,3789.00 
2990,9-25-2022,Pernambuco,PC,4,5900.00 
2991,2-4-2022,São Paulo,Monitor,3,1200.00 
2992,6-20-2022,São Paulo,Tablet,6,1349.00 
2993,12-27-2022,São Paulo,PC,5,5900.00 
2994,5-22-2022,São Paulo,Impressora,7,699.00 
2995,9-5-2022,Mato Grosso do Sul,Monitor,1,1200.00 
2996,3-11-2022,Maranhão,Mouse,4,112.00 
2997,7-22-2022,Distrito Federal,Nobreak,1,1279.00 
2998,12-14-2022,Rio de Janeiro,Notebook,6,3789.00 
2999,2-16-2022,Minas Gerais,Impressora,10,699.00 
3000,12-22-2022,São Paulo,Monitor,6,1200.00 
3001,5-11-2022,Ceará,Notebook,9,3789.00 
3002,3-11-2022,Goiás,PC,8,5900.00 
3003,12-8-2022,São Paulo,Webcam,9,150.00 
3004,12-16-2022,Goiás,Notebook,10,3789.00 
3005,1-16-2022,Rio Grande do Sul,Impressora,6,699.00 
3006,10-1-2022,São Paulo,Caixa de som,3,79.00 
3007,3-9-2022,Alagoas,Teclado,8,180.00 
3008,5-10-2022,Amazonas,Impressora,2,699.00 
3009,4-27-2022,Goiás,PC,5,5900.00 
3010,11-2-2022,Alagoas,Notebook,5,3789.00 
3011,7-15-2022,Espírito Santo,Notebook,2,3789.00 
3012,4-1-2022,Pará,Monitor,4,1200.00 
3013,11-1-2022,São Paulo,Notebook,3,3789.00 
3014,10-30-2022,São Paulo,Webcam,1,150.00 
3015,2-25-2022,Pernambuco,Teclado,10,180.00 
3016,9-2-2022,São Paulo,Teclado,3,180.00 
3017,8-17-2022,São Paulo,Notebook,1,3789.00 
3018,10-16-2022,Rio Grande do Norte,Caixa de som,7,79.00 
3019,2-24-2022,São Paulo,Caixa de som,2,79.00 
3020,5-24-2022,São Paulo,Monitor,9,1200.00 
3021,3-2-2022,Alagoas,Mouse,1,112.00 
3022,7-3-2022,Maranhão,Teclado,7,180.00 
3023,4-5-2022,São Paulo,Tablet,6,1349.00 
3024,10-24-2022,São Paulo,Monitor,2,1200.00 
3025,7-3-2022,Rio Grande do Sul,Mouse,4,112.00 
3026,8-31-2022,Rio Grande do Sul,Teclado,7,180.00 
3027,1-17-2022,Rio Grande do Sul,Mouse,2,112.00 
3028,2-24-2022,São Paulo,Notebook,1,3789.00 
3029,10-5-2022,São Paulo,Caixa de som,3,79.00 
3030,1-18-2022,São Paulo,Impressora,5,699.00 
3031,1-16-2022,Rio de Janeiro,Tablet,1,1349.00 
3032,10-24-2022,São Paulo,Notebook,10,3789.00 
3033,11-7-2022,São Paulo,Impressora,10,699.00 
3034,5-2-2022,Paraná,Notebook,2,3789.00 
3035,4-3-2022,São Paulo,Tablet,9,1349.00 
3036,12-25-2022,Bahia,Notebook,3,3789.00 
3037,5-20-2022,Distrito Federal,Notebook,3,3789.00 
3038,11-19-2022,Pará,Nobreak,1,1279.00 
3039,7-12-2022,Goiás,PC,8,5900.00 
3040,10-5-2022,São Paulo,Monitor,6,1200.00 
3041,3-15-2022,São Paulo,Monitor,2,1200.00 
3042,1-5-2022,Distrito Federal,Monitor,3,1200.00 
3043,11-7-2022,São Paulo,Impressora,1,699.00 
3044,5-13-2022,São Paulo,Impressora,5,699.00 
3045,6-18-2022,São Paulo,Nobreak,8,1279.00 
3046,9-28-2022,Paraná,Monitor,9,1200.00 
3047,8-13-2022,Minas Gerais,PC,3,5900.00 
3048,12-11-2022,São Paulo,Webcam,5,150.00 
3049,1-8-2022,Pernambuco,Monitor,1,1200.00 
3050,4-25-2022,São Paulo,Impressora,4,699.00 
3051,1-15-2022,Paraná,Monitor,9,1200.00 
3052,3-15-2022,Goiás,Impressora,8,699.00 
3053,4-30-2022,São Paulo,Teclado,7,180.00 
3054,8-16-2022,Minas Gerais,Mouse,2,112.00 
3055,12-29-2022,Paraná,Impressora,7,699.00 
3056,10-17-2022,Pernambuco,Impressora,4,699.00 
3057,9-3-2022,Rio Grande do Sul,PC,9,5900.00 
3058,1-6-2022,Ceará,Teclado,6,180.00 
3059,4-28-2022,Tocantins,Notebook,2,3789.00 
3060,5-1-2022,São Paulo,Webcam,5,150.00 
3061,10-21-2022,Minas Gerais,Nobreak,3,1279.00 
3062,8-3-2022,São Paulo,Tablet,9,1349.00 
3063,10-15-2022,São Paulo,Monitor,2,1200.00 
3064,6-2-2022,Bahia,Notebook,6,3789.00 
3065,8-28-2022,Goiás,Notebook,6,3789.00 
3066,8-17-2022,Rio de Janeiro,Nobreak,7,1279.00 
3067,1-6-2022,Mato Grosso do Sul,Mouse,1,112.00 
3068,12-8-2022,Rondônia,Mouse,7,112.00 
3069,6-29-2022,Goiás,PC,10,5900.00 
3070,10-19-2022,Rio de Janeiro,Nobreak,1,1279.00 
3071,1-8-2022,São Paulo,Impressora,3,699.00 
3072,3-16-2022,Bahia,Tablet,1,1349.00 
3073,4-22-2022,Rio Grande do Sul,PC,2,5900.00 
3074,1-5-2022,São Paulo,Impressora,8,699.00 
3075,12-24-2022,São Paulo,Impressora,4,699.00 
3076,1-3-2022,Tocantins,Notebook,7,3789.00 
3077,1-18-2022,Distrito Federal,Monitor,2,1200.00 
3078,7-20-2022,São Paulo,Monitor,4,1200.00 
3079,3-4-2022,Paraná,Impressora,10,699.00 
3080,3-5-2022,Rio de Janeiro,Monitor,9,1200.00 
3081,10-22-2022,São Paulo,Nobreak,10,1279.00 
3082,3-12-2022,Alagoas,Webcam,8,150.00 
3083,10-15-2022,Rio de Janeiro,Teclado,7,180.00 
3084,12-18-2022,São Paulo,PC,1,5900.00 
3085,2-22-2022,Maranhão,Teclado,7,180.00 
3086,6-19-2022,Rio de Janeiro,Monitor,3,1200.00 
3087,5-8-2022,São Paulo,Nobreak,9,1279.00 
3088,9-12-2022,Santa Catarina,Impressora,3,699.00 
3089,6-25-2022,Rio Grande do Sul,Caixa de som,2,79.00 
3090,4-17-2022,Bahia,Impressora,4,699.00 
3091,8-28-2022,São Paulo,Impressora,10,699.00 
3092,3-7-2022,Rio de Janeiro,Impressora,5,699.00 
3093,1-12-2022,Santa Catarina,Nobreak,9,1279.00 
3094,1-31-2022,Rio Grande do Sul,Monitor,10,1200.00 
3095,11-27-2022,Minas Gerais,Notebook,7,3789.00 
3096,6-25-2022,Santa Catarina,PC,4,5900.00 
3097,7-7-2022,São Paulo,Tablet,6,1349.00 
3098,4-16-2022,São Paulo,Tablet,7,1349.00 
3099,11-6-2022,São Paulo,Tablet,7,1349.00 
3100,7-11-2022,São Paulo,PC,1,5900.00 
3101,4-21-2022,Pernambuco,PC,10,5900.00 
3102,9-13-2022,Minas Gerais,Impressora,5,699.00 
3103,2-4-2022,São Paulo,Impressora,3,699.00 
3104,10-9-2022,Minas Gerais,Monitor,9,1200.00 
3105,6-2-2022,São Paulo,Impressora,8,699.00 
3106,11-4-2022,Pernambuco,Teclado,1,180.00 
3107,12-24-2022,Minas Gerais,Monitor,6,1200.00 
3108,6-13-2022,Santa Catarina,Caixa de som,6,79.00 
3109,3-25-2022,Minas Gerais,Mouse,6,112.00 
3110,9-17-2022,Santa Catarina,Teclado,5,180.00 
3111,5-13-2022,Mato Grosso do Sul,Teclado,8,180.00 
3112,2-19-2022,Minas Gerais,Mouse,7,112.00 
3113,7-17-2022,Pará,Tablet,7,1349.00 
3114,5-9-2022,Rio de Janeiro,Notebook,10,3789.00 
3115,4-2-2022,Goiás,Notebook,7,3789.00 
3116,10-1-2022,Pará,PC,9,5900.00 
3117,1-31-2022,Minas Gerais,Tablet,8,1349.00 
3118,10-31-2022,Rio Grande do Sul,Impressora,8,699.00 
3119,12-12-2022,São Paulo,PC,3,5900.00 
3120,6-3-2022,Minas Gerais,Monitor,3,1200.00 
3121,2-12-2022,São Paulo,Monitor,8,1200.00 
3122,10-30-2022,São Paulo,Notebook,6,3789.00 
3123,1-1-2022,Pará,Impressora,4,699.00 
3124,3-29-2022,Minas Gerais,Monitor,8,1200.00 
3125,6-10-2022,Rio de Janeiro,Tablet,2,1349.00 
3126,4-5-2022,Minas Gerais,Impressora,7,699.00 
3127,2-4-2022,Distrito Federal,Monitor,9,1200.00 
3128,8-9-2022,Paraná,Teclado,6,180.00 
3129,8-4-2022,Santa Catarina,Webcam,8,150.00 
3130,8-23-2022,São Paulo,PC,10,5900.00 
3131,9-28-2022,São Paulo,Teclado,9,180.00 
3132,9-24-2022,São Paulo,Notebook,1,3789.00 
3133,1-17-2022,São Paulo,Caixa de som,9,79.00 
3134,9-16-2022,Espírito Santo,Caixa de som,2,79.00 
3135,4-27-2022,Rio de Janeiro,Nobreak,8,1279.00 
3136,9-30-2022,Mato Grosso do Sul,Caixa de som,8,79.00 
3137,2-6-2022,São Paulo,Caixa de som,4,79.00 
3138,12-19-2022,São Paulo,Notebook,7,3789.00 
3139,10-24-2022,São Paulo,Mouse,5,112.00 
3140,7-10-2022,São Paulo,Caixa de som,9,79.00 
3141,9-12-2022,Pará,Webcam,7,150.00 
3142,10-30-2022,São Paulo,Mouse,3,112.00 
3143,10-4-2022,São Paulo,Notebook,1,3789.00 
3144,6-12-2022,Rio Grande do Sul,Teclado,1,180.00 
3145,7-25-2022,Pernambuco,Tablet,7,1349.00 
3146,4-11-2022,São Paulo,Notebook,1,3789.00 
3147,8-15-2022,Rio de Janeiro,Impressora,2,699.00 
3148,6-7-2022,Alagoas,Impressora,5,699.00 
3149,1-14-2022,Goiás,Webcam,3,150.00 
3150,5-4-2022,São Paulo,Notebook,1,3789.00 
3151,2-9-2022,São Paulo,Webcam,7,150.00 
3152,12-26-2022,Rio de Janeiro,Teclado,3,180.00 
3153,6-13-2022,São Paulo,Monitor,1,1200.00 
3154,6-23-2022,São Paulo,Caixa de som,6,79.00 
3155,4-15-2022,Pará,Impressora,7,699.00 
3156,2-12-2022,Minas Gerais,Nobreak,9,1279.00 
3157,11-13-2022,São Paulo,Monitor,4,1200.00 
3158,4-8-2022,Minas Gerais,Webcam,2,150.00 
3159,7-28-2022,São Paulo,Monitor,4,1200.00 
3160,1-9-2022,Alagoas,Notebook,2,3789.00 
3161,7-22-2022,Paraíba,Monitor,8,1200.00 
3162,5-28-2022,Paraná,PC,10,5900.00 
3163,3-15-2022,Ceará,Notebook,5,3789.00 
3164,1-24-2022,Ceará,Mouse,8,112.00 
3165,11-5-2022,Rio de Janeiro,Nobreak,3,1279.00 
3166,6-22-2022,São Paulo,Teclado,9,180.00 
3167,6-13-2022,Paraná,Caixa de som,9,79.00 
3168,12-22-2022,Bahia,Monitor,7,1200.00 
3169,3-22-2022,Pará,Tablet,8,1349.00 
3170,12-4-2022,Rio Grande do Norte,Monitor,2,1200.00 
3171,2-28-2022,Paraná,Monitor,6,1200.00 
3172,4-8-2022,Ceará,Tablet,3,1349.00 
3173,2-15-2022,Bahia,Nobreak,4,1279.00 
3174,7-24-2022,Pernambuco,PC,1,5900.00 
3175,12-18-2022,Rio de Janeiro,Caixa de som,5,79.00 
3176,3-27-2022,Rio de Janeiro,Webcam,1,150.00 
3177,1-2-2022,São Paulo,Nobreak,1,1279.00 
3178,7-2-2022,São Paulo,Impressora,6,699.00 
3179,7-7-2022,Minas Gerais,Mouse,3,112.00 
3180,4-19-2022,São Paulo,Impressora,9,699.00 
3181,3-26-2022,São Paulo,PC,2,5900.00 
3182,2-27-2022,São Paulo,Nobreak,3,1279.00 
3183,12-4-2022,Pernambuco,Notebook,10,3789.00 
3184,8-18-2022,Rio de Janeiro,Notebook,3,3789.00 
3185,4-4-2022,São Paulo,Impressora,8,699.00 
3186,5-4-2022,Bahia,Monitor,6,1200.00 
3187,1-4-2022,Santa Catarina,Notebook,3,3789.00 
3188,5-12-2022,Paraná,Impressora,4,699.00 
3189,1-20-2022,São Paulo,Nobreak,8,1279.00 
3190,8-9-2022,Rio Grande do Sul,Mouse,6,112.00 
3191,3-7-2022,Rio Grande do Norte,Tablet,7,1349.00 
3192,6-21-2022,Santa Catarina,Impressora,6,699.00 
3193,9-25-2022,São Paulo,Webcam,9,150.00 
3194,5-26-2022,Mato Grosso,Monitor,6,1200.00 
3195,11-18-2022,Mato Grosso do Sul,Teclado,2,180.00 
3196,2-16-2022,São Paulo,PC,9,5900.00 
3197,6-30-2022,São Paulo,Nobreak,2,1279.00 
3198,3-23-2022,Goiás,Teclado,6,180.00 
3199,11-19-2022,Rio de Janeiro,Notebook,3,3789.00 
3200,4-17-2022,Rio de Janeiro,Impressora,5,699.00 
3201,5-10-2022,Minas Gerais,Webcam,7,150.00 
3202,1-15-2022,São Paulo,Notebook,7,3789.00 
3203,6-23-2022,São Paulo,Notebook,6,3789.00 
3204,2-19-2022,São Paulo,Impressora,2,699.00 
3205,5-13-2022,Paraná,Notebook,9,3789.00 
3206,11-6-2022,Pernambuco,Mouse,7,112.00 
3207,12-20-2022,Goiás,Tablet,6,1349.00 
3208,5-16-2022,São Paulo,Mouse,1,112.00 
3209,11-29-2022,Rio de Janeiro,Teclado,4,180.00 
3210,11-11-2022,Bahia,Notebook,1,3789.00 
3211,6-3-2022,Goiás,Notebook,1,3789.00 
3212,5-10-2022,Santa Catarina,Mouse,2,112.00 
3213,5-11-2022,Bahia,Notebook,2,3789.00 
3214,10-28-2022,Distrito Federal,Impressora,5,699.00 
3215,12-8-2022,São Paulo,Monitor,10,1200.00 
3216,3-29-2022,Minas Gerais,Monitor,6,1200.00 
3217,10-29-2022,Rio de Janeiro,Webcam,6,150.00 
3218,4-25-2022,São Paulo,Mouse,2,112.00 
3219,3-26-2022,São Paulo,Teclado,3,180.00 
3220,3-23-2022,São Paulo,Nobreak,6,1279.00 
3221,5-4-2022,São Paulo,Webcam,5,150.00 
3222,12-5-2022,Rio Grande do Sul,Impressora,8,699.00 
3223,1-6-2022,Santa Catarina,Mouse,7,112.00 
3224,3-8-2022,Paraná,Mouse,5,112.00 
3225,1-9-2022,Paraná,Notebook,8,3789.00 
3226,7-29-2022,Paraíba,PC,1,5900.00 
3227,1-23-2022,Ceará,Impressora,8,699.00 
3228,7-14-2022,Minas Gerais,Notebook,10,3789.00 
3229,6-14-2022,Santa Catarina,PC,10,5900.00 
3230,10-30-2022,Rio de Janeiro,Webcam,3,150.00 
3231,10-28-2022,Rio de Janeiro,Monitor,4,1200.00 
3232,3-3-2022,Paraíba,Teclado,9,180.00 
3233,5-14-2022,Rio de Janeiro,Notebook,7,3789.00 
3234,3-28-2022,Goiás,PC,1,5900.00 
3235,2-9-2022,São Paulo,Webcam,10,150.00 
3236,11-27-2022,Rio Grande do Sul,Tablet,6,1349.00 
3237,1-29-2022,Minas Gerais,Caixa de som,5,79.00 
3238,12-7-2022,Rio de Janeiro,Mouse,6,112.00 
3239,9-27-2022,Santa Catarina,Impressora,2,699.00 
3240,3-22-2022,Tocantins,Notebook,7,3789.00 
3241,12-4-2022,São Paulo,PC,3,5900.00 
3242,4-3-2022,Paraná,Tablet,6,1349.00 
3243,5-27-2022,Minas Gerais,Impressora,7,699.00 
3244,7-3-2022,Pernambuco,Notebook,4,3789.00 
3245,4-21-2022,Minas Gerais,Tablet,7,1349.00 
3246,11-30-2022,Minas Gerais,Caixa de som,10,79.00 
3247,1-25-2022,Espírito Santo,Tablet,7,1349.00 
3248,3-27-2022,Rio de Janeiro,Notebook,7,3789.00 
3249,5-25-2022,São Paulo,Notebook,6,3789.00 
3250,5-17-2022,Rio de Janeiro,Monitor,6,1200.00 
3251,12-21-2022,Rio de Janeiro,Impressora,2,699.00 
3252,9-7-2022,Pernambuco,Impressora,2,699.00 
3253,7-18-2022,Paraná,Notebook,4,3789.00 
3254,8-28-2022,Rio Grande do Sul,Monitor,1,1200.00 
3255,5-19-2022,São Paulo,Caixa de som,8,79.00 
3256,7-7-2022,São Paulo,Webcam,7,150.00 
3257,9-1-2022,Espírito Santo,Monitor,10,1200.00 
3258,8-11-2022,São Paulo,Nobreak,6,1279.00 
3259,3-5-2022,Paraíba,Monitor,4,1200.00 
3260,2-17-2022,Pernambuco,Notebook,7,3789.00 
3261,4-18-2022,Mato Grosso,PC,9,5900.00 
3262,9-1-2022,Goiás,PC,10,5900.00 
3263,1-1-2022,Paraíba,Mouse,8,112.00 
3264,12-19-2022,Goiás,PC,9,5900.00 
3265,7-8-2022,Paraná,Mouse,6,112.00 
3266,7-3-2022,Paraná,Notebook,6,3789.00 
3267,11-24-2022,Rio de Janeiro,Monitor,7,1200.00 
3268,7-17-2022,Pernambuco,Impressora,6,699.00 
3269,3-28-2022,Goiás,Notebook,5,3789.00 
3270,12-27-2022,Paraná,Notebook,3,3789.00 
3271,12-21-2022,Goiás,Teclado,2,180.00 
3272,6-11-2022,Minas Gerais,PC,8,5900.00 
3273,3-19-2022,São Paulo,Webcam,10,150.00 
3274,2-23-2022,Rio Grande do Sul,Notebook,1,3789.00 
3275,6-8-2022,Rio de Janeiro,Monitor,1,1200.00 
3276,11-12-2022,Rio Grande do Sul,Impressora,10,699.00 
3277,3-24-2022,São Paulo,Notebook,2,3789.00 
3278,3-5-2022,Rio de Janeiro,Webcam,8,150.00 
3279,7-6-2022,Pará,Teclado,7,180.00 
3280,10-24-2022,São Paulo,Nobreak,4,1279.00 
3281,11-12-2022,Minas Gerais,Notebook,7,3789.00 
3282,10-24-2022,Rio de Janeiro,PC,4,5900.00 
3283,8-31-2022,São Paulo,Monitor,1,1200.00 
3284,11-6-2022,Goiás,Impressora,3,699.00 
3285,1-3-2022,Rio de Janeiro,Caixa de som,5,79.00 
3286,11-12-2022,São Paulo,Tablet,3,1349.00 
3287,6-22-2022,São Paulo,Mouse,3,112.00 
3288,9-26-2022,Rio Grande do Norte,Teclado,8,180.00 
3289,12-10-2022,Pernambuco,Impressora,8,699.00 
3290,5-24-2022,Distrito Federal,Tablet,8,1349.00 
3291,9-26-2022,Distrito Federal,Notebook,3,3789.00 
3292,5-23-2022,Pernambuco,Notebook,10,3789.00 
3293,9-29-2022,Rio de Janeiro,Tablet,8,1349.00 
3294,10-14-2022,Distrito Federal,PC,6,5900.00 
3295,6-4-2022,Ceará,Impressora,1,699.00 
3296,2-18-2022,Rio Grande do Norte,Impressora,7,699.00 
3297,4-26-2022,São Paulo,Monitor,5,1200.00 
3298,4-2-2022,São Paulo,Impressora,6,699.00 
3299,3-2-2022,Roraima,Tablet,4,1349.00 
3300,12-12-2022,Santa Catarina,Caixa de som,2,79.00 
3301,9-26-2022,São Paulo,Impressora,3,699.00 
3302,4-11-2022,Santa Catarina,Monitor,4,1200.00 
3303,2-13-2022,Rio Grande do Sul,Notebook,4,3789.00 
3304,11-11-2022,São Paulo,Caixa de som,4,79.00 
3305,2-15-2022,Santa Catarina,Impressora,2,699.00 
3306,4-22-2022,São Paulo,Webcam,2,150.00 
3307,11-22-2022,Ceará,Monitor,6,1200.00 
3308,2-12-2022,Santa Catarina,Nobreak,3,1279.00 
3309,6-26-2022,Ceará,Nobreak,5,1279.00 
3310,6-9-2022,São Paulo,Mouse,7,112.00 
3311,4-19-2022,São Paulo,Webcam,7,150.00 
3312,3-15-2022,Mato Grosso,Impressora,1,699.00 
3313,5-29-2022,Espírito Santo,Webcam,4,150.00 
3314,6-5-2022,Santa Catarina,Notebook,3,3789.00 
3315,9-16-2022,São Paulo,Impressora,4,699.00 
3316,3-24-2022,Paraíba,Impressora,7,699.00 
3317,11-14-2022,São Paulo,Notebook,3,3789.00 
3318,8-27-2022,Ceará,Impressora,3,699.00 
3319,6-23-2022,Rio de Janeiro,Nobreak,10,1279.00 
3320,9-17-2022,Santa Catarina,Monitor,4,1200.00 
3321,8-12-2022,Minas Gerais,Monitor,1,1200.00 
3322,12-19-2022,Goiás,Tablet,8,1349.00 
3323,8-4-2022,São Paulo,Notebook,1,3789.00 
3324,8-4-2022,Minas Gerais,Nobreak,5,1279.00 
3325,11-26-2022,Pernambuco,Caixa de som,9,79.00 
3326,9-12-2022,Pernambuco,Teclado,2,180.00 
3327,10-7-2022,Distrito Federal,Notebook,4,3789.00 
3328,1-30-2022,São Paulo,Tablet,5,1349.00 
3329,10-6-2022,Rio de Janeiro,Mouse,4,112.00 
3330,4-22-2022,Paraíba,Webcam,3,150.00 
3331,12-7-2022,Tocantins,Notebook,9,3789.00 
3332,12-15-2022,Rio de Janeiro,Notebook,5,3789.00 
3333,8-3-2022,São Paulo,Nobreak,5,1279.00 
3334,4-3-2022,Minas Gerais,Nobreak,10,1279.00 
3335,1-7-2022,Distrito Federal,Caixa de som,5,79.00 
3336,5-14-2022,Rio Grande do Sul,Caixa de som,7,79.00 
3337,2-4-2022,São Paulo,Teclado,6,180.00 
3338,11-19-2022,Rio Grande do Sul,Notebook,9,3789.00 
3339,11-26-2022,São Paulo,Monitor,9,1200.00 
3340,5-19-2022,São Paulo,Impressora,6,699.00 
3341,2-5-2022,São Paulo,Notebook,9,3789.00 
3342,7-19-2022,Rio de Janeiro,Monitor,3,1200.00 
3343,8-11-2022,Santa Catarina,Caixa de som,10,79.00 
3344,8-6-2022,Minas Gerais,Monitor,9,1200.00 
3345,9-4-2022,Minas Gerais,Impressora,10,699.00 
3346,12-3-2022,São Paulo,Webcam,7,150.00 
3347,10-12-2022,São Paulo,Caixa de som,7,79.00 
3348,4-17-2022,São Paulo,Caixa de som,6,79.00 
3349,1-16-2022,São Paulo,PC,3,5900.00 
3350,12-4-2022,Roraima,Teclado,7,180.00 
3351,4-6-2022,Rio de Janeiro,PC,2,5900.00 
3352,11-12-2022,São Paulo,Monitor,6,1200.00 
3353,12-5-2022,Ceará,Impressora,1,699.00 
3354,5-31-2022,Pernambuco,Impressora,3,699.00 
3355,5-29-2022,Minas Gerais,Webcam,5,150.00 
3356,2-15-2022,Rio de Janeiro,Monitor,5,1200.00 
3357,8-22-2022,Rio de Janeiro,Teclado,10,180.00 
3358,10-19-2022,São Paulo,Monitor,3,1200.00 
3359,11-5-2022,Bahia,PC,6,5900.00 
3360,1-15-2022,Bahia,PC,8,5900.00 
3361,4-8-2022,Paraná,Notebook,5,3789.00 
3362,10-11-2022,Bahia,Teclado,5,180.00 
3363,3-26-2022,Bahia,Caixa de som,5,79.00 
3364,5-12-2022,São Paulo,Tablet,1,1349.00 
3365,12-26-2022,São Paulo,Monitor,3,1200.00 
3366,6-16-2022,São Paulo,Teclado,3,180.00 
3367,1-3-2022,Goiás,Mouse,9,112.00 
3368,9-10-2022,Minas Gerais,Impressora,5,699.00 
3369,3-22-2022,São Paulo,Mouse,1,112.00 
3370,10-16-2022,Minas Gerais,Caixa de som,1,79.00 
3371,9-6-2022,Espírito Santo,PC,1,5900.00 
3372,6-15-2022,Rio de Janeiro,Caixa de som,8,79.00 
3373,8-25-2022,Santa Catarina,Tablet,5,1349.00 
3374,3-31-2022,Goiás,Tablet,6,1349.00 
3375,5-2-2022,São Paulo,PC,2,5900.00 
3376,1-30-2022,Rio Grande do Sul,Notebook,2,3789.00 
3377,7-7-2022,Distrito Federal,Monitor,10,1200.00 
3378,2-15-2022,Amazonas,Teclado,9,180.00 
3379,9-21-2022,Pará,Monitor,7,1200.00 
3380,9-4-2022,Rio de Janeiro,PC,3,5900.00 
3381,1-16-2022,Paraná,Caixa de som,4,79.00 
3382,3-15-2022,São Paulo,Caixa de som,1,79.00 
3383,1-19-2022,Rio de Janeiro,Impressora,3,699.00 
3384,8-28-2022,São Paulo,Impressora,8,699.00 
3385,10-15-2022,Paraíba,Impressora,10,699.00 
3386,11-22-2022,Rio de Janeiro,Nobreak,9,1279.00 
3387,10-9-2022,Pernambuco,Mouse,4,112.00 
3388,5-2-2022,Pará,Monitor,1,1200.00 
3389,3-11-2022,Rio Grande do Sul,Monitor,9,1200.00 
3390,10-20-2022,São Paulo,Mouse,1,112.00 
3391,12-31-2022,Bahia,Caixa de som,1,79.00 
3392,6-22-2022,São Paulo,Webcam,2,150.00 
3393,2-8-2022,Alagoas,Nobreak,4,1279.00 
3394,6-1-2022,São Paulo,Nobreak,9,1279.00 
3395,2-28-2022,Pará,Teclado,2,180.00 
3396,4-19-2022,Rio Grande do Norte,Impressora,1,699.00 
3397,4-14-2022,Rio de Janeiro,Impressora,7,699.00 
3398,4-20-2022,Alagoas,PC,1,5900.00 
3399,11-22-2022,Amazonas,Notebook,2,3789.00 
3400,3-28-2022,Distrito Federal,Monitor,9,1200.00 
3401,4-2-2022,São Paulo,Monitor,1,1200.00 
3402,3-10-2022,São Paulo,Webcam,8,150.00 
3403,10-27-2022,Bahia,Monitor,3,1200.00 
3404,12-18-2022,Paraná,Notebook,2,3789.00 
3405,12-31-2022,Tocantins,Monitor,3,1200.00 
3406,12-7-2022,Rio Grande do Sul,Caixa de som,4,79.00 
3407,8-6-2022,Minas Gerais,Monitor,4,1200.00 
3408,3-17-2022,Minas Gerais,Webcam,8,150.00 
3409,11-9-2022,Rio Grande do Norte,Mouse,9,112.00 
3410,4-23-2022,Rio de Janeiro,Monitor,2,1200.00 
3411,7-19-2022,São Paulo,Impressora,10,699.00 
3412,8-16-2022,São Paulo,Teclado,8,180.00 
3413,10-4-2022,Pernambuco,Tablet,3,1349.00 
3414,3-5-2022,São Paulo,Impressora,3,699.00 
3415,5-29-2022,Mato Grosso,Nobreak,9,1279.00 
3416,2-16-2022,Rio Grande do Norte,Nobreak,8,1279.00 
3417,9-7-2022,Rio Grande do Sul,Mouse,6,112.00 
3418,3-2-2022,Mato Grosso,Mouse,3,112.00 
3419,11-9-2022,Paraná,Mouse,7,112.00 
3420,11-10-2022,Bahia,Notebook,1,3789.00 
3421,4-6-2022,Paraná,Notebook,10,3789.00 
3422,8-7-2022,Goiás,Caixa de som,5,79.00 
3423,4-16-2022,Distrito Federal,Impressora,6,699.00 
3424,9-15-2022,Rio de Janeiro,Notebook,2,3789.00 
3425,11-4-2022,Rio Grande do Sul,Notebook,10,3789.00 
3426,2-21-2022,Paraíba,PC,4,5900.00 
3427,4-14-2022,Goiás,Webcam,8,150.00 
3428,10-23-2022,São Paulo,Nobreak,9,1279.00 
3429,3-13-2022,Ceará,Teclado,4,180.00 
3430,11-8-2022,Rio de Janeiro,Nobreak,10,1279.00 
3431,1-1-2022,Rio de Janeiro,PC,1,5900.00 
3432,11-28-2022,São Paulo,Nobreak,3,1279.00 
3433,4-12-2022,São Paulo,Mouse,4,112.00 
3434,4-8-2022,São Paulo,Impressora,1,699.00 
3435,5-15-2022,Minas Gerais,Tablet,9,1349.00 
3436,9-8-2022,São Paulo,Monitor,6,1200.00 
3437,3-20-2022,Minas Gerais,Mouse,9,112.00 
